[NN] ||| transplant ||| transplantation ||| PPDB2.0Score=5.24981 PPDB1.0Score=3.295900 -logp(LHS|e1)=0.18597 -logp(LHS|e2)=0.14031 -logp(e1|LHS)=11.83583 -logp(e1|e2)=1.80507 -logp(e1|e2,LHS)=1.46728 -logp(e2|LHS)=11.47593 -logp(e2|e1)=1.49083 -logp(e2|e1,LHS)=1.10738 AGigaSim=0.63439 Abstract=0 Adjacent=0 CharCountDiff=5 CharLogCR=0.40547 ContainsX=0 Equivalence=0.371472 Exclusion=0.000344 GlueRule=0 GoogleNgramSim=0.03067 Identity=0 Independent=0.078161 Lex(e1|e2)=9.64663 Lex(e2|e1)=59.48919 Lexical=1 LogCount=4.67283 MVLSASim=NA Monotonic=1 OtherRelated=0.372735 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.177287 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98821 TargetFormality=0.98464 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=5.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[JJ] ||| unpardonable ||| unforgivable ||| PPDB2.0Score=4.40136 PPDB1.0Score=4.297210 -logp(LHS|e1)=0.09403 -logp(LHS|e2)=0.10830 -logp(e1|LHS)=14.81351 -logp(e1|e2)=2.88619 -logp(e1|e2,LHS)=2.73516 -logp(e2|LHS)=13.35260 -logp(e2|e1)=1.41102 -logp(e2|e1,LHS)=1.27426 AGigaSim=0.73265 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.453657 Exclusion=0.001351 GlueRule=0 GoogleNgramSim=0.03681 Identity=0 Independent=0.158426 Lex(e1|e2)=61.69746 Lex(e2|e1)=61.69746 Lexical=1 LogCount=1.94591 MVLSASim=NA Monotonic=1 OtherRelated=0.337267 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.049299 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[NNS] ||| shown ||| shows ||| PPDB2.0Score=4.40122 PPDB1.0Score=17.681740 -logp(LHS|e1)=8.14773 -logp(LHS|e2)=2.93873 -logp(e1|LHS)=15.68915 -logp(e1|e2)=8.91986 -logp(e1|e2,LHS)=9.40555 -logp(e2|LHS)=10.32217 -logp(e2|e1)=8.76188 -logp(e2|e1,LHS)=4.03857 AGigaSim=0.56573 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.359374 Exclusion=0.000003 GlueRule=0 GoogleNgramSim=0.07356 Identity=0 Independent=0.163713 Lex(e1|e2)=62.61372 Lex(e2|e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.056385 PhrasePenalty=1 RarityPenalty=0.04979 ForwardEntailment=0.420525 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98450 TargetFormality=0.99645 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| ForwardEntailment
[VBZ] ||| refugee ||| refugees ||| PPDB2.0Score=4.40075 PPDB1.0Score=3.714270 -logp(LHS|e1)=8.32103 -logp(LHS|e2)=5.73333 -logp(e1|LHS)=14.94969 -logp(e1|e2)=2.41763 -logp(e1|e2,LHS)=4.22696 -logp(e2|LHS)=11.24101 -logp(e2|e1)=1.29664 -logp(e2|e1,LHS)=0.51828 AGigaSim=0.29028 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.13353 ContainsX=0 Equivalence=0.473144 Exclusion=0.000001 GlueRule=0 GoogleNgramSim=0.01227 Identity=0 Independent=0.009875 Lex(e1|e2)=62.20827 Lex(e2|e1)=62.20827 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.246184 PhrasePenalty=1 RarityPenalty=0.00005 ReverseEntailment=0.270797 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98628 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| insuperable ||| insurmountable ||| PPDB2.0Score=4.40039 PPDB1.0Score=4.506060 -logp(LHS|e1)=0.04763 -logp(LHS|e2)=0.06468 -logp(e1|LHS)=14.26400 -logp(e1|e2)=3.45828 -logp(e1|e2,LHS)=3.30425 -logp(e2|LHS)=11.87055 -logp(e2|e1)=1.04778 -logp(e2|e1,LHS)=0.91080 AGigaSim=0.73265 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.24116 ContainsX=0 Equivalence=0.522235 Exclusion=0.000266 GlueRule=0 GoogleNgramSim=0.01841 Identity=0 Independent=0.054554 Lex(e1|e2)=61.05562 Lex(e2|e1)=61.05562 Lexical=1 LogCount=2.89037 MVLSASim=NA Monotonic=1 OtherRelated=0.367884 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.055061 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[NNS] ||| understandings ||| understand ||| PPDB2.0Score=4.39990 PPDB1.0Score=15.846410 -logp(LHS|e1)=0.04829 -logp(LHS|e2)=9.48840 -logp(e1|LHS)=11.21100 -logp(e1|e2)=9.98054 -logp(e1|e2,LHS)=2.29907 -logp(e2|LHS)=16.53645 -logp(e2|e1)=5.86587 -logp(e2|e1,LHS)=7.62452 AGigaSim=0.01227 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.33647 ContainsX=0 Equivalence=0.470903 Exclusion=0.000000 GlueRule=0 GoogleNgramSim=0.00614 Identity=0 Independent=0.050427 Lex(e1|e2)=63.30685 Lex(e2|e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.131518 PhrasePenalty=1 RarityPenalty=0.13534 ForwardEntailment=0.347150 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99515 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBD] ||| expenditures ||| expended ||| PPDB2.0Score=4.39917 PPDB1.0Score=14.418300 -logp(LHS|e1)=7.82885 -logp(LHS|e2)=3.88773 -logp(e1|LHS)=13.98653 -logp(e1|e2)=5.35016 -logp(e1|e2,LHS)=3.67724 -logp(e2|LHS)=13.76339 -logp(e2|e1)=9.06814 -logp(e2|e1,LHS)=3.45409 AGigaSim=0.37132 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.40547 ContainsX=0 Equivalence=0.074105 Exclusion=0.001760 GlueRule=0 GoogleNgramSim=0.07356 Identity=0 Independent=0.381437 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.383417 PhrasePenalty=1 RarityPenalty=0.00091 ReverseEntailment=0.159280 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99767 TargetFormality=0.99079 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[NNS] ||| worldwide ||| worlds ||| PPDB2.0Score=4.39916 PPDB1.0Score=23.604120 -logp(LHS|e1)=5.62791 -logp(LHS|e2)=0.10743 -logp(e1|LHS)=13.67425 -logp(e1|e2)=10.16243 -logp(e1|e2,LHS)=9.85009 -logp(e2|LHS)=11.43303 -logp(e2|e1)=13.44169 -logp(e2|e1,LHS)=7.60887 AGigaSim=0.35990 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.40547 ContainsX=0 Equivalence=0.043889 Exclusion=0.000181 GlueRule=0 GoogleNgramSim=0.04907 Identity=0 Independent=0.358162 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.003800 PhrasePenalty=1 RarityPenalty=0.36788 ForwardEntailment=0.593969 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99138 TargetFormality=0.99821 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| ForwardEntailment
[VBZ] ||| management ||| managing ||| PPDB2.0Score=4.39866 PPDB1.0Score=7.024620 -logp(LHS|e1)=10.74477 -logp(LHS|e2)=7.05680 -logp(e1|LHS)=14.71331 -logp(e1|e2)=2.13171 -logp(e1|e2,LHS)=4.32081 -logp(e2|LHS)=13.78654 -logp(e2|e1)=4.89291 -logp(e2|e1,LHS)=3.39405 AGigaSim=0.49290 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.22314 ContainsX=0 Equivalence=0.019278 Exclusion=0.000282 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.320362 Lex(e1|e2)=62.61372 Lex(e2|e1)=62.61372 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.499760 PhrasePenalty=1 RarityPenalty=0.04979 ForwardEntailment=0.160317 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99450 TargetFormality=0.99653 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBZ] ||| management ||| manages ||| PPDB2.0Score=4.39866 PPDB1.0Score=11.353110 -logp(LHS|e1)=10.74477 -logp(LHS|e2)=0.06449 -logp(e1|LHS)=14.71331 -logp(e1|e2)=3.38881 -logp(e1|e2,LHS)=7.00022 -logp(e2|LHS)=8.60851 -logp(e2|e1)=7.96430 -logp(e2|e1,LHS)=0.89542 AGigaSim=0.24298 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.35667 ContainsX=0 Equivalence=0.019278 Exclusion=0.000282 GlueRule=0 GoogleNgramSim=0.01841 Identity=0 Independent=0.320362 Lex(e1|e2)=62.20827 Lex(e2|e1)=62.20827 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.499760 PhrasePenalty=1 RarityPenalty=0.00005 ForwardEntailment=0.160317 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99450 TargetFormality=0.99653 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[NNS] ||| arrested ||| arrests ||| PPDB2.0Score=4.39864 PPDB1.0Score=9.339180 -logp(LHS|e1)=5.61319 -logp(LHS|e2)=0.05657 -logp(e1|LHS)=13.82840 -logp(e1|e2)=3.95980 -logp(e1|e2,LHS)=5.84278 -logp(e2|LHS)=9.69137 -logp(e2|e1)=5.37938 -logp(e2|e1,LHS)=1.70574 AGigaSim=0.30201 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.13353 ContainsX=0 Equivalence=0.286834 Exclusion=0.000007 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.122681 Lex(e1|e2)=61.10968 Lex(e2|e1)=61.10968 Lexical=1 LogCount=2.70805 MVLSASim=NA Monotonic=1 OtherRelated=0.429607 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.160871 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98439 TargetFormality=0.99591 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBD] ||| arranged ||| arrangement ||| PPDB2.0Score=4.39854 PPDB1.0Score=21.069290 -logp(LHS|e1)=1.55018 -logp(LHS|e2)=7.74064 -logp(e1|LHS)=9.74675 -logp(e1|e2)=11.28907 -logp(e1|e2,LHS)=3.00815 -logp(e2|LHS)=14.42837 -logp(e2|e1)=9.78022 -logp(e2|e1,LHS)=7.68977 AGigaSim=0.24298 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.31845 ContainsX=0 Equivalence=0.037339 Exclusion=0.000625 GlueRule=0 GoogleNgramSim=0.03067 Identity=0 Independent=0.458441 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.027530 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.476065 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99006 TargetFormality=0.98819 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=3.00000 WordLogCR=0 ||| 0-0 ||| ReverseEntailment
[NN] ||| fighting ||| fight ||| PPDB2.0Score=4.39802 PPDB1.0Score=6.162030 -logp(LHS|e1)=1.10263 -logp(LHS|e2)=0.48578 -logp(e1|LHS)=9.90050 -logp(e1|e2)=3.50519 -logp(e1|e2,LHS)=3.91870 -logp(e2|LHS)=8.43529 -logp(e2|e1)=2.65684 -logp(e2|e1,LHS)=2.45349 AGigaSim=0.66242 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.47000 ContainsX=0 Equivalence=0.465224 Exclusion=0.000000 GlueRule=0 GoogleNgramSim=0.01841 Identity=0 Independent=0.026766 Lex(e1|e2)=58.91245 Lex(e2|e1)=58.91245 Lexical=1 LogCount=5.32788 MVLSASim=NA Monotonic=1 OtherRelated=0.111492 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.396517 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.97769 TargetFormality=0.98907 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| non-governmental ||| non-government ||| PPDB2.0Score=4.39793 PPDB1.0Score=4.637450 -logp(LHS|e1)=0.11268 -logp(LHS|e2)=0.22389 -logp(e1|LHS)=7.44970 -logp(e1|e2)=0.55637 -logp(e1|e2,LHS)=0.35136 -logp(e2|LHS)=11.08561 -logp(e2|e1)=4.08108 -logp(e2|e1,LHS)=3.98727 AGigaSim=0.69838 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.13353 ContainsX=0 Equivalence=0.518625 Exclusion=0.000372 GlueRule=0 GoogleNgramSim=0.07356 Identity=0 Independent=0.045506 Lex(e1|e2)=60.26242 Lex(e2|e1)=60.26242 Lexical=1 LogCount=3.93183 MVLSASim=NA Monotonic=1 OtherRelated=0.135399 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.300098 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.98657 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| detailed ||| detail ||| PPDB2.0Score=4.39772 PPDB1.0Score=6.533770 -logp(LHS|e1)=0.46056 -logp(LHS|e2)=6.15114 -logp(e1|LHS)=7.76638 -logp(e1|e2)=2.84261 -logp(e1|e2,LHS)=0.49463 -logp(e2|LHS)=14.30550 -logp(e2|e1)=3.69116 -logp(e2|e1,LHS)=7.03375 AGigaSim=0.31368 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.28768 ContainsX=0 Equivalence=0.304687 Exclusion=0.000012 GlueRule=0 GoogleNgramSim=0.03681 Identity=0 Independent=0.065592 Lex(e1|e2)=61.29200 Lex(e2|e1)=61.29200 Lexical=1 LogCount=2.63906 MVLSASim=NA Monotonic=1 OtherRelated=0.506196 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.123514 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99398 TargetFormality=0.99838 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBD] ||| avoided ||| avoidance ||| PPDB2.0Score=4.39742 PPDB1.0Score=25.421670 -logp(LHS|e1)=2.33950 -logp(LHS|e2)=6.73731 -logp(e1|LHS)=9.91264 -logp(e1|e2)=12.17964 -logp(e1|e2,LHS)=4.56087 -logp(e2|LHS)=15.37283 -logp(e2|e1)=13.24203 -logp(e2|e1,LHS)=10.02106 AGigaSim=0.30201 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.25131 ContainsX=0 Equivalence=0.033540 Exclusion=0.000337 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.392315 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.101051 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.472756 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99334 TargetFormality=0.99931 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=2.00000 WordLogCR=0 ||| 0-0 ||| ReverseEntailment
[VB] ||| destabilize ||| destabilise ||| PPDB2.0Score=4.39668 PPDB1.0Score=4.543140 -logp(LHS|e1)=0.00693 -logp(LHS|e2)=0.10047 -logp(e1|LHS)=10.37764 -logp(e1|e2)=1.92615 -logp(e1|e2,LHS)=1.28959 -logp(e2|LHS)=11.16203 -logp(e2|e1)=2.61699 -logp(e2|e1,LHS)=2.07397 AGigaSim=0.99248 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.432083 Exclusion=0.002423 GlueRule=0 GoogleNgramSim=0.14066 Identity=0 Independent=0.142008 Lex(e1|e2)=60.66788 Lex(e2|e1)=60.66788 Lexical=1 LogCount=3.25810 MVLSASim=NA Monotonic=1 OtherRelated=0.315922 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.107563 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99813 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[NN] ||| thawing ||| thaw ||| PPDB2.0Score=4.39635 PPDB1.0Score=4.193650 -logp(LHS|e1)=0.56191 -logp(LHS|e2)=0.27683 -logp(e1|LHS)=14.53637 -logp(e1|e2)=2.35528 -logp(e1|e2,LHS)=2.14392 -logp(e2|LHS)=13.73439 -logp(e2|e1)=1.83837 -logp(e2|e1,LHS)=1.34194 AGigaSim=0.74914 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.55962 ContainsX=0 Equivalence=0.528872 Exclusion=0.000011 GlueRule=0 GoogleNgramSim=0.02454 Identity=0 Independent=0.010736 Lex(e1|e2)=61.80282 Lex(e2|e1)=61.80282 Lexical=1 LogCount=1.94591 MVLSASim=NA Monotonic=1 OtherRelated=0.130539 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.329842 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99015 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-3.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| unavoidable ||| inevitable ||| PPDB2.0Score=4.39597 PPDB1.0Score=3.012870 -logp(LHS|e1)=0.11137 -logp(LHS|e2)=0.00991 -logp(e1|LHS)=10.71893 -logp(e1|e2)=1.99593 -logp(e1|e2,LHS)=1.80775 -logp(e2|LHS)=9.63847 -logp(e2|e1)=1.01694 -logp(e2|e1,LHS)=0.72730 AGigaSim=0.90399 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.09531 ContainsX=0 Equivalence=0.465042 Exclusion=0.000442 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.052897 Lex(e1|e2)=59.12489 Lex(e2|e1)=59.12489 Lexical=1 LogCount=5.09987 MVLSASim=NA Monotonic=1 OtherRelated=0.397456 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.084163 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99432 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ||| 0-0 ||| Equivalence
[JJ] ||| authorized ||| authorised ||| PPDB2.0Score=4.39584 PPDB1.0Score=4.369370 -logp(LHS|e1)=1.35133 -logp(LHS|e2)=1.46015 -logp(e1|LHS)=9.41102 -logp(e1|e2)=1.50183 -logp(e1|e2,LHS)=1.00290 -logp(e2|LHS)=10.88556 -logp(e2|e1)=2.86754 -logp(e2|e1,LHS)=2.47743 AGigaSim=0.91421 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.381611 Exclusion=0.002190 GlueRule=0 GoogleNgramSim=0.01841 Identity=0 Independent=0.230974 Lex(e1|e2)=60.01107 Lex(e2|e1)=60.01107 Lexical=1 LogCount=4.07754 MVLSASim=NA Monotonic=1 OtherRelated=0.316661 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.068563 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99579 TargetFormality=0.99410 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBZ] ||| measures ||| measurements ||| PPDB2.0Score=4.39558 PPDB1.0Score=7.083130 -logp(LHS|e1)=4.26113 -logp(LHS|e2)=6.30740 -logp(e1|LHS)=8.07240 -logp(e1|e2)=1.40107 -logp(e1|e2,LHS)=0.72835 -logp(e2|LHS)=14.39965 -logp(e2|e1)=5.68206 -logp(e2|e1,LHS)=7.05560 AGigaSim=0.93734 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.40547 ContainsX=0 Equivalence=0.136188 Exclusion=0.000457 GlueRule=0 GoogleNgramSim=0.08580 Identity=0 Independent=0.309307 Lex(e1|e2)=61.92059 Lex(e2|e1)=61.92059 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.036046 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.518002 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99240 TargetFormality=0.99990 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=4.00000 WordLogCR=0 ||| 0-0 ||| ReverseEntailment
[NN] ||| fertilization ||| fertilisation ||| PPDB2.0Score=4.39499 PPDB1.0Score=4.857000 -logp(LHS|e1)=0.04125 -logp(LHS|e2)=0.27115 -logp(e1|LHS)=12.52254 -logp(e1|e2)=1.32299 -logp(e1|e2,LHS)=1.22126 -logp(e2|LHS)=14.96346 -logp(e2|e1)=3.53401 -logp(e2|e1,LHS)=3.66218 AGigaSim=0.82459 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.409560 Exclusion=0.001472 GlueRule=0 GoogleNgramSim=0.00614 Identity=0 Independent=0.084394 Lex(e1|e2)=61.29200 Lex(e2|e1)=61.29200 Lexical=1 LogCount=2.48491 MVLSASim=NA Monotonic=1 OtherRelated=0.353160 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.151415 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99011 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ||| 0-0 ||| Equivalence
[VBZ] ||| consideration ||| considering ||| PPDB2.0Score=4.39390 PPDB1.0Score=11.557900 -logp(LHS|e1)=11.83308 -logp(LHS|e2)=7.50175 -logp(e1|LHS)=16.96460 -logp(e1|e2)=5.07217 -logp(e1|e2,LHS)=8.07970 -logp(e2|LHS)=14.04683 -logp(e2|e1)=6.48573 -logp(e2|e1,LHS)=5.16192 AGigaSim=0.12241 Abstract=0 Adjacent=0 CharCountDiff=-2 CharLogCR=-0.16705 ContainsX=0 Equivalence=0.052248 Exclusion=0.001669 GlueRule=0 GoogleNgramSim=0.09191 Identity=0 Independent=0.381409 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.437836 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.126838 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99662 TargetFormality=0.99752 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-2.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
[VBZ] ||| consideration ||| considers ||| PPDB2.0Score=4.39390 PPDB1.0Score=18.402840 -logp(LHS|e1)=11.83308 -logp(LHS|e2)=0.02872 -logp(e1|LHS)=16.96460 -logp(e1|e2)=8.41844 -logp(e1|e2,LHS)=12.35581 -logp(e2|LHS)=6.72619 -logp(e2|e1)=9.98440 -logp(e2|e1,LHS)=2.11740 AGigaSim=0.19509 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.36772 ContainsX=0 Equivalence=0.052248 Exclusion=0.001669 GlueRule=0 GoogleNgramSim=0.03067 Identity=0 Independent=0.381409 Lex(e1|e2)=62.90141 Lex(e2|e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.437836 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.126838 SourceTerminalsButNoTarget=0 SourceWords=1 TargetComplexity=0.99662 TargetFormality=0.99752 TargetTerminalsButNoSource=0 TargetWords=1 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-4.00000 WordLogCR=0 ||| 0-0 ||| OtherRelated
