Tag|Longer|Shorter|Score|Ratio|Equivalence
[JJ]|disturbing|worrisome|0-0|0.9|Equivalence
[RB]|reiterates|reiterate|0-0|0.9|Equivalence
[JJ]|negotiated|negotiate|0-0|0.9|Equivalence
[VBZ]|undermines|undercuts|0-0|0.9|Equivalence
[JJ]|gymnastics|gymnastic|0-0|0.9|Equivalence
[RB]|succinctly|concisely|0-0|0.9|Equivalence
[VBD]|organizing|organised|0-0|0.9|Equivalence
[VBD]|segregated|separated|0-0|0.9|Equivalence
[JJ]|non-lethal|non-fatal|0-0|0.9|Equivalence
[NNS]|moustaches|mustaches|0-0|0.9|Equivalence
[JJ]|unwavering|unfailing|0-0|0.9|Equivalence
[JJ]|dual-track|two-track|0-0|0.9|Equivalence
[NNS]|registered|registers|0-0|0.9|Equivalence
[JJ]|right-wing|far-right|0-0|0.9|Equivalence
[JJ]|satellites|satellite|0-0|0.9|Equivalence
[NNP]|mitterrand|mitterand|0-0|0.9|Equivalence
[VBZ]|withdrawal|withdraws|0-0|0.9|Equivalence
[NN]|commandant|commander|0-0|0.9|Equivalence
[VBD]|condemning|denounced|0-0|0.9|Equivalence
[JJ]|diarrhoeal|diarrheal|0-0|0.9|Equivalence
[NNS]|fire-bombs|firebombs|0-0|0.9|Equivalence
[VBD]|re-elected|reelected|0-0|0.9|Equivalence
[NN]|designated|designate|0-0|0.9|Equivalence
[RB]|apparently|seemingly|0-0|0.9|Equivalence
[NN]|insurgency|rebellion|0-0|0.9|Equivalence
[VBN]|assessment|evaluated|0-0|0.9|Equivalence
[JJ]|staggering|startling|0-0|0.9|Equivalence
[VBZ]|emphasises|highlight|0-0|0.9|Equivalence
[VBZ]|proscribes|prohibits|0-0|0.9|Equivalence
[JJ]|mentorship|mentoring|0-0|0.9|Equivalence
[JJ]|calculated|calculate|0-0|0.9|Equivalence
[UH]|marvellous|marvelous|0-0|0.9|Equivalence
[NNS]|team-mates|teammates|0-0|0.9|Equivalence
[VBZ]|suppresses|represses|0-0|0.9|Equivalence
[JJ]|misleading|deceptive|0-0|0.9|Equivalence
[VBZ]|suppresses|repressed|0-0|0.9|Equivalence
[NNS]|concerning|regarding|0-0|0.9|Equivalence
[VBZ]|agreements|agreement|0-0|0.9|Equivalence
[JJ]|hyperlinks|hyperlink|0-0|0.9|Equivalence
[JJ]|four-stage|four-step|0-0|0.9|Equivalence
[NNS]|neighbours|neighbors|0-0|0.9|Equivalence
[VBN]|safeguards|protected|0-0|0.9|Equivalence
[NNS]|seat-belts|seatbelts|0-0|0.9|Equivalence
[CD]|14.03.2003|14.3.2003|0-0|0.9|Equivalence
[NNS]|law-makers|lawmakers|0-0|0.9|Equivalence
[UH]|counsellor|counselor|0-0|0.9|Equivalence
[JJ]|compulsory|mandatory|0-0|0.9|Equivalence
[VBD]|apologized|apologise|0-0|0.9|Equivalence
[NNS]|car-makers|carmakers|0-0|0.9|Equivalence
[VBD]|apologised|apologize|0-0|0.9|Equivalence
[VBG]|broadening|expanding|0-0|0.9|Equivalence
[VBD]|resumption|restarted|0-0|0.9|Equivalence
[JJ]|privileged|privilege|0-0|0.9|Equivalence
[VBZ]|manoeuvres|maneuvers|0-0|0.9|Equivalence
[RB]|supposedly|allegedly|0-0|0.9|Equivalence
[VBZ]|objectives|objective|0-0|0.9|Equivalence
[RB]|critically|crucially|0-0|0.9|Equivalence
[RB]|flagrantly|blatantly|0-0|0.9|Equivalence
[VBD]|immigrated|emigrated|0-0|0.9|Equivalence
[NN]|plundering|pillaging|0-0|0.9|Equivalence
[NN]|domination|dominance|0-0|0.9|Equivalence
[JJ]|stockpiled|stockpile|0-0|0.9|Equivalence
[NN]|compulsory|mandatory|0-0|0.9|Equivalence
[NN]|gonorrhoea|gonorrhea|0-0|0.9|Equivalence
[VBN]|supervised|monitored|0-0|0.9|Equivalence
[NNPS]|youngsters|teenagers|0-0|0.9|Equivalence
[VBN]|explicated|explained|0-0|0.9|Equivalence
[VBZ]|reductions|reduction|0-0|0.9|Equivalence
[NNPS]|judgements|judgments|0-0|0.9|Equivalence
[VBG]|restarting|resetting|0-0|0.9|Equivalence
[VBN]|frightened|terrified|0-0|0.9|Equivalence
[VBN]|catalogued|cataloged|0-0|0.9|Equivalence
[JJ]|mechanisms|mechanism|0-0|0.9|Equivalence
[VB]|authorised|authorize|0-0|0.9|Equivalence
[VBN]|continuous|continued|0-0|0.9|Equivalence
[NNS]|exemptions|exception|0-0|0.9|Equivalence
[JJ]|referendum|referenda|0-0|0.9|Equivalence
[JJ]|acceptable|tolerable|0-0|0.9|Equivalence
[VBN]|alleviated|mitigated|0-0|0.9|Equivalence
[VB]|underlines|emphasise|0-0|0.9|Equivalence
[VBD]|criticized|criticise|0-0|0.9|Equivalence
[VBG]|comprising|composing|0-0|0.9|Equivalence
[VB]|authorized|authorise|0-0|0.9|Equivalence
[VBN]|conversion|converted|0-0|0.9|Equivalence
[VBN]|terrorised|terrified|0-0|0.9|Equivalence
[RB]|recommends|recommend|0-0|0.9|Equivalence
[JJ]|favourable|favorable|0-0|0.9|Equivalence
[NN]|evaluation|appraisal|0-0|0.9|Equivalence
[VBZ]|emphasises|stressing|0-0|0.9|Equivalence
[JJ]|configured|configure|0-0|0.9|Equivalence
[VBN]|re-elected|reelected|0-0|0.9|Equivalence
[NN]|standpoint|viewpoint|0-0|0.9|Equivalence
[NN]|counsellor|counselor|0-0|0.9|Equivalence
[NNP]|vice-chairperson-cum-rapporteur|vice-chairman-cum-rapporteur|0-0|0.9032258064516128|Equivalence
[NN]|vice-chairperson-cum-rapporteur|vice-chairman-cum-rapporteur|0-0|0.9032258064516128|Equivalence
[NN]|chairperson-in-office|president-in-office|0-0|0.9047619047619048|Equivalence
[SYM]|<http://www.un.org/ga/president>|<http://www.un.int/indonesia>|0-0|0.90625|Equivalence
[RB]|intricately|intimately|0-0|0.9090909090909092|Equivalence
[VBG]|restricting|curtailing|0-0|0.9090909090909092|Equivalence
[JJ]|consecutive|successive|0-0|0.9090909090909092|Equivalence
[JJ]|permissible|admissible|0-0|0.9090909090909092|Equivalence
[JJ]|inadvertent|accidental|0-0|0.9090909090909092|Equivalence
[VBN]|governments|government|0-0|0.9090909090909092|Equivalence
[JJ]|orthopaedic|orthopedic|0-0|0.9090909090909092|Equivalence
[JJ]|understorey|understory|0-0|0.9090909090909092|Equivalence
[VBN]|re-assessed|reassessed|0-0|0.9090909090909092|Equivalence
[JJ]|disquieting|disturbing|0-0|0.9090909090909092|Equivalence
[VBZ]|formulation|formulates|0-0|0.9090909090909092|Equivalence
[JJ]|discernible|noticeable|0-0|0.9090909090909092|Equivalence
[NNS]|ideologists|ideologues|0-0|0.9090909090909092|Equivalence
[JJ]|revitalized|revitalize|0-0|0.9090909090909092|Equivalence
[JJ]|quarantined|quarantine|0-0|0.9090909090909092|Equivalence
[NN]|haemophilia|hemophilia|0-0|0.9090909090909092|Equivalence
[NNS]|underscores|underlined|0-0|0.9090909090909092|Equivalence
[VBZ]|ingredients|ingredient|0-0|0.9090909090909092|Equivalence
[JJ]|globalizing|globalized|0-0|0.9090909090909092|Equivalence
[JJ]|non-smoking|no-smoking|0-0|0.9090909090909092|Equivalence
[JJ]|terrestrial|land-based|0-0|0.9090909090909092|Equivalence
[VBN]|unallocated|unassigned|0-0|0.9090909090909092|Equivalence
[NNS]|schoolrooms|classrooms|0-0|0.9090909090909092|Equivalence
[RB]|fortunately|thankfully|0-0|0.9090909090909092|Equivalence
[NNS]|colloquiums|symposiums|0-0|0.9090909090909092|Equivalence
[JJ]|experiences|experience|0-0|0.9090909090909092|Equivalence
[VBZ]|conferences|conference|0-0|0.9090909090909092|Equivalence
[NNS]|commandants|commanders|0-0|0.9090909090909092|Equivalence
[JJ]|cofinancing|co-funding|0-0|0.9090909090909092|Equivalence
[VBZ]|collaborate|cooperates|0-0|0.9090909090909092|Equivalence
[NN]|restriction|constraint|0-0|0.9090909090909092|Equivalence
[NNPS]|ingredients|components|0-0|0.9090909090909092|Equivalence
[VBN]|categorised|classified|0-0|0.9090909090909092|Equivalence
[NNPS]|detonations|explosions|0-0|0.9090909090909092|Equivalence
[VBD]|distributed|circulated|0-0|0.9090909090909092|Equivalence
[NN]|orthopaedic|orthopedic|0-0|0.9090909090909092|Equivalence
[VBN]|infiltrated|penetrated|0-0|0.9090909090909092|Equivalence
[RB]|erroneously|mistakenly|0-0|0.9090909090909092|Equivalence
[VBZ]|jeopardizes|undermines|0-0|0.9090909090909092|Equivalence
[NNS]|semi-finals|semifinals|0-0|0.9090909090909092|Equivalence
[JJ]|menu-en.asp|menu-e.asp|0-0|0.9090909090909092|Equivalence
[JJ]|unallocated|unassigned|0-0|0.9090909090909092|Equivalence
[NNS]|landholders|landowners|0-0|0.9090909090909092|Equivalence
[NN]|traineeship|internship|0-0|0.9090909090909092|Equivalence
[NN]|haemorrhage|hemorrhage|0-0|0.9090909090909092|Equivalence
[VBG]|demarcating|delimiting|0-0|0.9090909090909092|Equivalence
[NNS]|film-makers|filmmakers|0-0|0.9090909090909092|Equivalence
[JJ]|school-aged|school-age|0-0|0.9090909090909092|Equivalence
[JJ]|astonishing|surprising|0-0|0.9090909090909092|Equivalence
[NNS]|gravestones|tombstones|0-0|0.9090909090909092|Equivalence
[JJ]|accelerated|accelerate|0-0|0.9090909090909092|Equivalence
[NNS]|blueberries|bilberries|0-0|0.9090909090909092|Equivalence
[VBZ]|reaffirming|reiterates|0-0|0.9090909090909092|Equivalence
[NNS]|underscores|underlines|0-0|0.9090909090909092|Equivalence
[VBZ]|commitments|commitment|0-0|0.9090909090909092|Equivalence
[JJ]|third-level|third-tier|0-0|0.9090909090909092|Equivalence
[NN]|archaeology|archeology|0-0|0.9090909090909092|Equivalence
[JJ]|two-storied|two-storey|0-0|0.9090909090909092|Equivalence
[JJ]|re-energize|revitalize|0-0|0.9090909090909092|Equivalence
[NNS]|connections|connexions|0-0|0.9090909090909092|Equivalence
[NNPS]|paediatrics|pediatrics|0-0|0.9090909090909092|Equivalence
[NN]|anaesthetic|anesthesia|0-0|0.9090909090909092|Equivalence
[JJ]|flat-screen|flat-panel|0-0|0.9090909090909092|Equivalence
[JJ]|astonishing|staggering|0-0|0.9090909090909092|Equivalence
[VBD]|endeavoured|endeavored|0-0|0.9090909090909092|Equivalence
[NN]|restriction|limitation|0-0|0.9090909090909092|Equivalence
[JJ]|ill-treated|maltreated|0-0|0.9090909090909092|Equivalence
[NNS]|imperatives|essentials|0-0|0.9090909090909092|Equivalence
[NNS]|worshippers|worshipers|0-0|0.9090909090909092|Equivalence
[NNS]|non-smokers|nonsmokers|0-0|0.9090909090909092|Equivalence
[FW]|medications|medicament|0-0|0.9090909090909092|Equivalence
[VBN]|distributed|circulated|0-0|0.9090909090909092|Equivalence
[VBD]|assessments|assessment|0-0|0.9090909090909092|Equivalence
[NNS]|assessments|appraisals|0-0|0.9090909090909092|Equivalence
[RB]|incorrectly|improperly|0-0|0.9090909090909092|Equivalence
[VBD]|collaborate|co-operate|0-0|0.9090909090909092|Equivalence
[JJ]|perceptible|noticeable|0-0|0.9090909090909092|Equivalence
[NNS]|care-givers|caregivers|0-0|0.9090909090909092|Equivalence
[RB]|reluctantly|grudgingly|0-0|0.9090909090909092|Equivalence
[NN]|displeasure|discontent|0-0|0.9090909090909092|Equivalence
[VBG]|penetrating|permeating|0-0|0.9090909090909092|Equivalence
[JJ]|after-sales|after-sale|0-0|0.9090909090909092|Equivalence
[VBN]|exacerbated|aggravated|0-0|0.9090909090909092|Equivalence
[VBZ]|formulation|formulated|0-0|0.9090909090909092|Equivalence
[VBZ]|prohibiting|proscribes|0-0|0.9090909090909092|Equivalence
[JJ]|ill-founded|groundless|0-0|0.9090909090909092|Equivalence
[JJ]|unshakeable|unwavering|0-0|0.9090909090909092|Equivalence
[NNP]|behavioural|behavioral|0-0|0.9090909090909092|Equivalence
[JJ]|flourishing|prosperous|0-0|0.9090909090909092|Equivalence
[NN]|disturbance|disruption|0-0|0.9090909090909092|Equivalence
[JJ]|measureable|measurable|0-0|0.9090909090909092|Equivalence
[JJ]|belarussian|belarusian|0-0|0.9090909090909092|Equivalence
[VB]|governments|government|0-0|0.9090909090909092|Equivalence
[JJ]|frightening|terrifying|0-0|0.9090909090909092|Equivalence
[NNS]|automobiles|automotive|0-0|0.9090909090909092|Equivalence
[NN]|photography|photograph|0-0|0.9090909090909092|Equivalence
[JJ]|encouraging|heartening|0-0|0.9090909090909092|Equivalence
[NNPS]|regulations|provisions|0-0|0.9090909090909092|Equivalence
[NN]|counselling|counseling|0-0|0.9090909090909092|Equivalence
[NNP]|belorussian|belarusian|0-0|0.9090909090909092|Equivalence
[NNS]|wash-basins|washbasins|0-0|0.9090909090909092|Equivalence
[JJ]|rules-based|rule-based|0-0|0.9090909090909092|Equivalence
[VBG]|off-loading|offloading|0-0|0.9090909090909092|Equivalence
[NN]|anaesthesia|anesthesia|0-0|0.9090909090909092|Equivalence
[VBZ]|regulations|regulation|0-0|0.9090909090909092|Equivalence
[NN]|carburettor|carburetor|0-0|0.9090909090909092|Equivalence
[JJ]|derivatives|derivative|0-0|0.9090909090909092|Equivalence
[NNS]|ship-owners|shipowners|0-0|0.9090909090909092|Equivalence
[VBG]|criticising|critiquing|0-0|0.9090909090909092|Equivalence
[VBZ]|adjustments|adjustment|0-0|0.9090909090909092|Equivalence
[VBZ]|co-operates|cooperates|0-0|0.9090909090909092|Equivalence
[NNS]|spacecrafts|spaceships|0-0|0.9090909090909092|Equivalence
[JJ]|adolescents|adolescent|0-0|0.9090909090909092|Equivalence
[JJ]|dual-earner|two-earner|0-0|0.9090909090909092|Equivalence
[JJ]|unavoidable|inevitable|0-0|0.9090909090909092|Equivalence
[NNS]|inducements|incentives|0-0|0.9090909090909092|Equivalence
[VBG]|governments|government|0-0|0.9090909090909092|Equivalence
[RB]|appreciably|noticeably|0-0|0.9090909090909092|Equivalence
[VBG]|suppressing|repressing|0-0|0.9090909090909092|Equivalence
[VBN]|re-deployed|redeployed|0-0|0.9090909090909092|Equivalence
[JJ]|accountancy|accounting|0-0|0.9090909090909092|Equivalence
[NNS]|standpoints|viewpoints|0-0|0.9090909090909092|Equivalence
[VBZ]|underscores|underlines|0-0|0.9090909090909092|Equivalence
[VBD]|regulations|regulation|0-0|0.9090909090909092|Equivalence
[VBP]|regulations|regulation|0-0|0.9090909090909092|Equivalence
[NNS]|time-tables|timetables|0-0|0.9090909090909092|Equivalence
[NN]|half-sister|stepsister|0-0|0.9090909090909092|Equivalence
[JJ]|phosphorous|phosphorus|0-0|0.9090909090909092|Equivalence
[VBN]|constrained|restrained|0-0|0.9090909090909092|Equivalence
[NNS]|residencies|residences|0-0|0.9090909090909092|Equivalence
[JJ]|prepackaged|pre-packed|0-0|0.9090909090909092|Equivalence
[RB]|incorrectly|mistakenly|0-0|0.9090909090909092|Equivalence
[JJ]|behavioural|behavioral|0-0|0.9090909090909092|Equivalence
[VBN]|re-affirmed|reaffirmed|0-0|0.9090909090909092|Equivalence
[VBN]|regulations|regulation|0-0|0.9090909090909092|Equivalence
[VBG]|supervising|monitoring|0-0|0.9090909090909092|Equivalence
[VB]|rationalise|streamline|0-0|0.9090909090909092|Equivalence
[NNPS]|trade-marks|trademarks|0-0|0.9090909090909092|Equivalence
[JJ]|environmental-friendly|environment-friendly|0-0|0.9090909090909092|Equivalence
[JJ]|homogeneous|homogenous|0-0|0.9090909090909092|Equivalence
[NNS]|councillors|councilors|0-0|0.9090909090909092|Equivalence
[VBZ]|evaluations|evaluation|0-0|0.9090909090909092|Equivalence
[JJ]|promulgated|promulgate|0-0|0.9090909090909092|Equivalence
[JJ]|disciplined|discipline|0-0|0.9090909090909092|Equivalence
[RB]|dangerously|perilously|0-0|0.9090909090909092|Equivalence
[JJ]|bottom-left|lower-left|0-0|0.9090909090909092|Equivalence
[VBD]|reallocated|reassigned|0-0|0.9090909090909092|Equivalence
[JJ]|unshakeable|unshakable|0-0|0.9090909090909092|Equivalence
[VBN]|constrained|restricted|0-0|0.9090909090909092|Equivalence
[NN]|chairperson|chairwoman|0-0|0.9090909090909092|Equivalence
[VB]|collaborate|co-operate|0-0|0.9090909090909092|Equivalence
[VB]|regulations|regulation|0-0|0.9090909090909092|Equivalence
[VBZ]|adaptations|adaptation|0-0|0.9090909090909092|Equivalence
[RB]|stringently|rigorously|0-0|0.9090909090909092|Equivalence
[JJ]|inestimable|invaluable|0-0|0.9090909090909092|Equivalence
[JJ]|justifiable|defensible|0-0|0.9090909090909092|Equivalence
[RB]|continually|constantly|0-0|0.9090909090909092|Equivalence
[NN]|supposition|assumption|0-0|0.9090909090909092|Equivalence
[NN]|ionospheric|ionosphere|0-0|0.9090909090909092|Equivalence
[NN]|cofinancing|co-funding|0-0|0.9090909090909092|Equivalence
[JJ]|al-zawahiri|al-zawahri|0-0|0.9090909090909092|Equivalence
[NNS]|non-members|nonmembers|0-0|0.9090909090909092|Equivalence
[RB]|undoubtedly|undeniably|0-0|0.9090909090909092|Equivalence
[VBG]|prohibiting|forbidding|0-0|0.9090909090909092|Equivalence
[VB]|underscored|underlined|0-0|0.9090909090909092|Equivalence
[VBZ]|obligations|obligation|0-0|0.9090909090909092|Equivalence
[NNS]|eco-systems|ecosystems|0-0|0.9090909090909092|Equivalence
[NN]|haematology|hematology|0-0|0.9090909090909092|Equivalence
[VBN]|categorized|classified|0-0|0.9090909090909092|Equivalence
[VBN]|reappraised|reassessed|0-0|0.9090909090909092|Equivalence
[VBN]|jeopardised|endangered|0-0|0.9090909090909092|Equivalence
[NN]|pre-primary|pre-school|0-0|0.9090909090909092|Equivalence
[NNS]|interviewed|interviews|0-0|0.9090909090909092|Equivalence
[JJ]|omnipresent|ubiquitous|0-0|0.9090909090909092|Equivalence
[VBG]|supervising|overseeing|0-0|0.9090909090909092|Equivalence
[VBZ]|governments|government|0-0|0.9090909090909092|Equivalence
[NN]|phosphorous|phosphorus|0-0|0.9090909090909092|Equivalence
[NN]|one-quarter|one-fourth|0-0|0.9090909090909092|Equivalence
[JJ]|pre-primary|pre-school|0-0|0.9090909090909092|Equivalence
[VBG]|withdrawing|withdrawal|0-0|0.9090909090909092|Equivalence
[NN]|colouration|coloration|0-0|0.9090909090909092|Equivalence
[VBD]|re-deployed|redeployed|0-0|0.9090909090909092|Equivalence
[VBG]|recapturing|reclaiming|0-0|0.9090909090909092|Equivalence
[JJ]|after-sales|post-sales|0-0|0.9090909090909092|Equivalence
[NN]|readability|legibility|0-0|0.9090909090909092|Equivalence
[NNS]|fundamental|essentials|0-0|0.9090909090909092|Equivalence
[VBN]|outstripped|outweighed|0-0|0.9090909090909092|Equivalence
[VBN]|ill-treated|mistreated|0-0|0.9090909090909092|Equivalence
[JJR]|expressions|expression|0-0|0.9090909090909092|Equivalence
[NN]|haemoglobin|hemoglobin|0-0|0.9090909090909092|Equivalence
[JJ]|inspections|inspection|0-0|0.9090909090909092|Equivalence
[VBN]|reallocated|redirected|0-0|0.9090909090909092|Equivalence
[NNS]|hard-liners|hardliners|0-0|0.9090909090909092|Equivalence
[VBD]|ill-treated|mistreated|0-0|0.9090909090909092|Equivalence
[NN]|brotherhood|fraternity|0-0|0.9090909090909092|Equivalence
[VBD]|ill-treated|maltreated|0-0|0.9090909090909092|Equivalence
[JJ]|initialized|initialize|0-0|0.9090909090909092|Equivalence
[NN]|probability|likelihood|0-0|0.9090909090909092|Equivalence
[NNPS]|kidnappings|abductions|0-0|0.9090909090909092|Equivalence
[NNS]|paediatrics|pediatrics|0-0|0.9090909090909092|Equivalence
[JJ]|disquieting|unsettling|0-0|0.9090909090909092|Equivalence
[VBZ]|cooperation|cooperates|0-0|0.9090909090909092|Equivalence
[VBP]|phosphorous|phosphorus|0-0|0.9090909090909092|Equivalence
[JJ]|by-products|by-product|0-0|0.9090909090909092|Equivalence
[VB]|reconfirmed|reaffirmed|0-0|0.9090909090909092|Equivalence
[JJ]|streamlined|streamline|0-0|0.9090909090909092|Equivalence
[VBG]|reexamining|revisiting|0-0|0.9090909090909092|Equivalence
[NNS]|aboriginals|aborigines|0-0|0.9090909090909092|Equivalence
[VBG]|flourishing|prospering|0-0|0.9090909090909092|Equivalence
[NN]|favouritism|favoritism|0-0|0.9090909090909092|Equivalence
[RB]|governments|government|0-0|0.9090909090909092|Equivalence
[VBG]|segregating|separating|0-0|0.9090909090909092|Equivalence
[NNS]|hail-storms|hailstorms|0-0|0.9090909090909092|Equivalence
[JJ]|upgradeable|upgradable|0-0|0.9090909090909092|Equivalence
[NN]|anaesthetic|anesthetic|0-0|0.9090909090909092|Equivalence
[JJ]|five-storey|five-story|0-0|0.9090909090909092|Equivalence
[NN]|disbandment|disbanding|0-0|0.9090909090909092|Equivalence
[JJ]|regulations|regulation|0-0|0.9090909090909092|Equivalence
[JJ]|palestinian-controlled|palestine-controlled|0-0|0.9090909090909092|Equivalence
[NNPS]|infractions|violations|0-0|0.9090909090909092|Equivalence
[JJ]|conceivable|imaginable|0-0|0.9090909090909092|Equivalence
[VBN]|ill-treated|maltreated|0-0|0.9090909090909092|Equivalence
[JJ]|transversal|transverse|0-0|0.9090909090909092|Equivalence
[NNPS]|hard-liners|hardliners|0-0|0.9090909090909092|Equivalence
[JJ]|twin-engine|two-engine|0-0|0.9090909090909092|Equivalence
[VBN]|disappeared|dissipated|0-0|0.9090909090909092|Equivalence
[JJ]|astonishing|astounding|0-0|0.9090909090909092|Equivalence
[NNP]|castilla-la|castile-la|0-0|0.9090909090909092|Equivalence
[VBN]|reallocated|redeployed|0-0|0.9090909090909092|Equivalence
[VBG]|elucidating|explaining|0-0|0.9090909090909092|Equivalence
[VBG]|unflinching|unwavering|0-0|0.9090909090909092|Equivalence
[JJ]|unflinching|unwavering|0-0|0.9090909090909092|Equivalence
[VBN]|jeopardized|undermined|0-0|0.9090909090909092|Equivalence
[VBG]|cataloguing|cataloging|0-0|0.9090909090909092|Equivalence
[NN]|accountancy|accounting|0-0|0.9090909090909092|Equivalence
[NNP]|gynaecology|gynecology|0-0|0.9090909090909092|Equivalence
[VBZ]|resolutions|resolution|0-0|0.9090909090909092|Equivalence
[NN]|presumption|assumption|0-0|0.9090909090909092|Equivalence
[RB]|unavoidably|inevitably|0-0|0.9090909090909092|Equivalence
[JJ]|traineeship|internship|0-0|0.9090909090909092|Equivalence
[JJ]|multiannual|multi-year|0-0|0.9090909090909092|Equivalence
[VBG]|reasserting|reaffirmed|0-0|0.9090909090909092|Equivalence
[NNP]|belarussian|belarusian|0-0|0.9090909090909092|Equivalence
[VBN]|highlighted|emphasized|0-0|0.9090909090909092|Equivalence
[VBD]|governments|government|0-0|0.9090909090909092|Equivalence
[JJ]|mafia-style|mafia-type|0-0|0.9090909090909092|Equivalence
[VBZ]|delegations|delegation|0-0|0.9090909090909092|Equivalence
[NNPS]|councillors|councilors|0-0|0.9090909090909092|Equivalence
[VBG]|summarising|summarized|0-0|0.9090909090909092|Equivalence
[JJ]|ill-treated|mistreated|0-0|0.9090909090909092|Equivalence
[JJ]|statistical|statistics|0-0|0.9090909090909092|Equivalence
[JJ]|articulated|articulate|0-0|0.9090909090909092|Equivalence
[VBZ]|authorizing|authorises|0-0|0.9090909090909092|Equivalence
[VBG]|emphasising|highlights|0-0|0.9090909090909092|Equivalence
[VBN]|reconfirmed|reaffirmed|0-0|0.9090909090909092|Equivalence
[VBZ]|assessments|assessment|0-0|0.9090909090909092|Equivalence
[VBN]|underscored|underlined|0-0|0.9090909090909092|Equivalence
[NN]|commitology|comitology|0-0|0.9090909090909092|Equivalence
[JJ]|present-day|modern-day|0-0|0.9090909090909092|Equivalence
[NNS]|bio-weapons|bioweapons|0-0|0.9090909090909092|Equivalence
[NNP]|assessments|evaluation|0-0|0.9090909090909092|Equivalence
[VB]|exterminate|annihilate|0-0|0.9090909090909092|Equivalence
[NNP]|evaluations|assessment|0-0|0.9090909090909092|Equivalence
[JJ]|recruitment|recruiting|0-0|0.9090909090909092|Equivalence
[RB]|mercilessly|ruthlessly|0-0|0.9090909090909092|Equivalence
[NN]|recruitment|recruiting|0-0|0.9090909090909092|Equivalence
[NNS]|protections|protective|0-0|0.9090909090909092|Equivalence
[JJ]|photography|photograph|0-0|0.9090909090909092|Equivalence
[NNS]|sub-systems|subsystems|0-0|0.9090909090909092|Equivalence
[VBZ]|streamlines|simplifies|0-0|0.9090909090909092|Equivalence
[VBZ]|streamlines|simplified|0-0|0.9090909090909092|Equivalence
[VBZ]|streamlined|simplified|0-0|0.9090909090909092|Equivalence
